scan_date,ticker,name,market,sector,close,atr20,atr_pct,high20,low10,gap,gap_atr,dist_to_break,dist_atr,vol_mult,unit_shares,value_avg_20,status
20260811,043150,바텍,KOSDAQ,의료·정밀기기,22150,882,3.98,19780,16030,2370,2.687,-2370,-2.687,9.62,1133,1042454529,돌파
20260811,181710,NHN,KOSPI,IT 서비스,54200,3597,6.64,46050,32650,8150,2.266,-8150,-2.266,11.93,278,7528918590,돌파
20260811,128660,피제이메탈,KOSDAQ,금속,3100,129,4.16,2810,2450,290,2.248,-290,-2.248,53.02,7751,830067332,돌파
20260811,225190,LK삼양,KOSDAQ,의료·정밀기기,1055,109,10.33,812,489,243,2.229,-243,-2.229,7.15,9174,1286023980,돌파
20260811,003350,한국화장품제조,KOSPI,화학,10340,706,6.83,9100,6750,1240,1.756,-1240,-1.756,36.51,1416,3415440898,돌파
20260811,382800,지앤비에스 에코,KOSDAQ,기계·장비,5560,439,7.9,4850,3375,710,1.617,-710,-1.617,8.03,2277,1744106655,돌파
20260811,053800,안랩,KOSDAQ,IT 서비스,64500,2243,3.48,61200,50800,3300,1.471,-3300,-1.471,1.72,445,3345734785,돌파
20260811,189330,씨이랩,KOSDAQ,IT 서비스,16880,1563,9.26,14600,7910,2280,1.459,-2280,-1.459,4.25,639,6820871934,돌파
20260811,228760,지노믹트리,KOSDAQ,일반서비스,14860,970,6.53,13480,10020,1380,1.423,-1380,-1.423,2.55,1030,1492243156,돌파
20260811,093320,케이아이엔엑스,KOSDAQ,IT 서비스,163000,10163,6.23,150000,128000,13000,1.279,-13000,-1.279,2.5,98,2335672215,돌파
20260811,000640,동아쏘시오홀딩스,KOSPI,금융,97000,4077,4.2,91900,82900,5100,1.251,-5100,-1.251,2.39,245,1806923135,돌파
20260811,017890,한국알콜,KOSDAQ,화학,15400,686,4.45,14550,12100,850,1.239,-850,-1.239,6.97,1457,1476186634,돌파
20260811,119830,아이텍,KOSDAQ,일반서비스,6530,505,7.73,5960,4300,570,1.129,-570,-1.129,3.13,1980,966906688,돌파
