날짜,종가,SMA60,상승국면
2023-02-21,793.42,,False
2023-02-22,778.51,,False
2023-02-23,783.28,,False
2023-02-24,778.88,,False
2023-02-27,780.3,,False
2023-02-28,791.6,,False
2023-03-02,787.19,,False
2023-03-03,802.42,,False
2023-03-06,816.51,,False
2023-03-07,815.76,,False
2023-03-08,813.95,,False
2023-03-09,809.22,,False
2023-03-10,788.6,,False
2023-03-13,788.89,,False
2023-03-14,758.05,,False
2023-03-15,781.17,,False
2023-03-16,781.98,,False
2023-03-17,797.39,,False
2023-03-20,802.2,,False
2023-03-21,802.53,,False
2023-03-22,813.43,,False
2023-03-23,812.19,,False
2023-03-24,824.11,,False
2023-03-27,827.69,,False
2023-03-28,833.51,,False
2023-03-29,843.94,763.609,True
2023-03-30,850.48,766.5918333333333,True
2023-03-31,847.52,769.4680000000001,True
2023-04-03,854.96,772.3228333333334,True
2023-04-04,857.18,775.2771666666666,True
2023-04-05,872.36,778.3341666666668,True
2023-04-06,865.58,781.0736666666668,True
2023-04-07,880.07,784.1406666666667,True
2023-04-10,887.78,787.1075000000001,True
2023-04-11,898.94,790.2428333333335,True
2023-04-12,890.62,793.2228333333333,True
2023-04-13,894.25,796.1788333333333,True
2023-04-14,903.84,799.4143333333334,True
2023-04-17,909.5,802.7101666666666,True
2023-04-18,909.02,805.9789999999999,True
2023-04-19,909.2,809.1661666666666,True
2023-04-20,885.71,811.7221666666667,True
2023-04-21,868.82,813.8868333333334,True
2023-04-24,855.23,815.7864999999999,True
2023-04-25,838.71,817.4546666666666,True
2023-04-26,830.44,818.9538333333334,True
2023-04-27,850.21,820.608,True
2023-04-28,842.83,821.9115,True
2023-05-02,855.61,823.3918333333334,True
2023-05-03,843.18,824.756,True
2023-05-04,845.06,825.9604999999999,True
2023-05-08,842.28,826.9988333333333,True
2023-05-09,835.85,827.8533333333334,True
2023-05-10,829.74,828.8083333333333,True
2023-05-11,824.54,829.6748333333334,False
2023-05-12,822.43,830.389,False
2023-05-15,814.53,831.2068333333334,False
2023-05-16,816.75,831.7408333333334,False
2023-05-17,834.19,832.7170000000001,True
2023-05-18,835.89,833.5003333333334,True
2023-05-19,841.72,834.3053333333334,True
2023-05-22,852.04,835.5308333333334,True
2023-05-23,859.16,836.7955000000001,True
2023-05-24,855.46,838.0718333333333,True
2023-05-25,847.72,839.1955,True
2023-05-26,843.23,840.056,True
2023-05-30,851.5,841.1278333333333,True
2023-05-31,856.94,842.0365,True
2023-06-01,863.78,842.8243333333334,True
2023-06-02,868.06,843.6959999999999,True
2023-06-05,870.28,844.6348333333334,True
2023-06-07,880.72,845.8264999999999,True
2023-06-08,876.13,847.2853333333334,True
2023-06-09,883.71,848.8656666666667,True
2023-06-12,885.76,850.9941666666667,True
2023-06-13,896.81,852.9215,True
2023-06-14,871.83,854.419,True
2023-06-15,878.04,855.7631666666667,True
2023-06-16,887.95,857.1923333333333,True
2023-06-19,888.61,858.6270000000001,True
2023-06-20,886.41,859.8433333333335,True
2023-06-21,875.7,860.9018333333333,True
2023-06-22,876.38,861.7729999999999,True
2023-06-23,874.84,862.5588333333333,True
2023-06-26,879.5,863.3253333333334,True
2023-06-27,874.14,863.8286666666667,True
2023-06-28,866.97,864.1035,True
2023-06-29,861.79,864.3413333333334,False
2023-06-30,868.24,864.5626666666667,True
2023-07-03,889.29,865.0978333333334,True
2023-07-04,890.0,865.3918333333334,True
2023-07-05,891.18,865.8185,True
2023-07-06,870.53,865.6595,True
2023-07-07,867.27,865.3176666666666,True
2023-07-10,860.35,864.6744999999999,False
2023-07-11,878.73,864.4763333333334,True
2023-07-12,879.88,864.2368333333333,True
2023-07-13,893.07,864.0573333333333,True
2023-07-14,896.28,863.837,True
2023-07-17,898.29,863.6581666666666,True
2023-07-18,914.14,863.7405,True
2023-07-19,923.72,864.3739999999999,True
2023-07-20,931.6,865.4203333333334,True
2023-07-21,934.58,866.7428333333334,True
2023-07-24,929.9,868.2626666666667,True
2023-07-25,939.96,870.088,True
2023-07-26,900.63,870.9283333333334,True
2023-07-27,883.79,871.6110000000001,True
2023-07-28,913.74,872.5798333333333,True
2023-07-31,935.97,874.1263333333334,True
2023-08-01,939.67,875.7031666666667,True
2023-08-02,909.76,876.8278333333334,True
2023-08-03,920.32,878.2356666666667,True
2023-08-04,918.43,879.7138333333334,True
2023-08-07,898.22,880.9418333333332,True
2023-08-08,892.34,882.107,True
2023-08-09,908.98,883.6811666666666,True
2023-08-10,911.29,885.2568333333332,True
2023-08-11,912.2,886.5570000000001,True
2023-08-14,901.68,887.6535,True
2023-08-16,878.29,888.2630000000001,False
2023-08-17,886.04,888.8296666666666,False
2023-08-18,877.32,889.1323333333333,False
2023-08-21,888.71,889.6865,False
2023-08-22,893.33,890.4466666666666,True
2023-08-23,882.87,891.1073333333334,False
2023-08-24,901.74,891.9446666666666,True
2023-08-25,899.38,892.652,True
2023-08-28,909.38,893.412,True
2023-08-29,916.24,894.215,True
2023-08-30,923.81,895.1071666666667,True
2023-08-31,928.4,895.9018333333333,True
2023-09-01,919.74,896.6286666666667,True
2023-09-04,919.16,897.2194999999999,True
2023-09-05,921.48,897.8148333333334,True
2023-09-06,917.95,898.1671666666666,True
2023-09-07,906.36,898.7426666666667,True
2023-09-08,914.18,899.3449999999999,True
2023-09-11,912.55,899.755,True
2023-09-12,898.04,899.9121666666667,False
2023-09-13,882.72,899.8506666666667,False
2023-09-14,899.47,900.2468333333333,False
2023-09-15,899.03,900.6243333333333,False
2023-09-18,891.29,900.8984999999999,False
2023-09-19,883.89,900.9716666666666,False
2023-09-20,882.72,901.1146666666666,False
2023-09-21,860.68,901.0098333333333,False
2023-09-22,857.35,900.9358333333332,False
2023-09-25,839.17,900.4513333333333,False
2023-09-26,827.82,899.4268333333333,False
2023-09-27,841.02,898.6105,False
2023-10-04,807.4,897.2141666666666,False
2023-10-05,801.02,896.0556666666666,False
2023-10-06,816.39,895.2076666666667,False
2023-10-10,795.0,894.1185,False
2023-10-11,817.12,893.0916666666667,False
2023-10-12,835.49,892.3518333333334,False
2023-10-13,822.78,891.1803333333334,False
2023-10-16,810.54,889.7513333333333,False
2023-10-17,820.38,888.4528333333334,False
2023-10-18,808.89,886.6986666666667,False
2023-10-19,784.04,884.3706666666668,False
2023-10-20,769.25,881.6648333333334,False
2023-10-23,763.69,878.8166666666667,False
2023-10-24,784.86,876.3993333333333,False
2023-10-25,770.84,873.5806666666667,False
2023-10-26,743.85,870.9676666666667,False
2023-10-27,748.49,868.7126666666667,False
2023-10-30,757.12,866.1023333333334,False
2023-10-31,736.1,862.7711666666667,False
2023-11-01,739.23,859.4305,False
2023-11-02,772.84,857.1484999999999,False
2023-11-03,782.05,854.8439999999999,False
2023-11-06,839.45,853.5276666666666,False
2023-11-07,824.37,852.2968333333334,False
2023-11-08,811.02,850.9415,False
2023-11-09,802.87,849.1730000000001,False
2023-11-10,789.31,847.14,False
2023-11-13,774.42,844.8436666666665,False
2023-11-14,794.19,843.0521666666666,False
2023-11-15,809.36,841.9033333333333,False
2023-11-16,811.11,840.6545000000001,False
2023-11-17,799.06,839.3501666666666,False
2023-11-20,813.08,838.0896666666666,False
2023-11-21,817.01,836.8176666666667,False
2023-11-22,814.61,835.6800000000001,False
2023-11-23,815.98,834.2506666666667,False
2023-11-24,815.0,832.8443333333332,False
2023-11-27,810.25,831.1921666666666,False
2023-11-28,816.44,829.5288333333334,False
2023-11-29,822.44,827.8393333333333,False
2023-11-30,831.68,826.2273333333334,True
2023-12-01,827.24,824.6856666666666,True
2023-12-04,828.52,823.175,True
2023-12-05,813.38,821.3733333333333,False
2023-12-06,819.54,819.7331666666666,False
2023-12-07,813.2,818.1805,False
2023-12-08,830.37,816.7836666666667,True
2023-12-11,835.25,815.4953333333334,True
2023-12-12,839.53,814.5201666666667,True
2023-12-13,829.31,813.63,True
2023-12-14,840.59,812.6486666666666,True
